SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
NSIL,EQ,1238.95,1250,1220.1,1239.4,1232,1206.6,450,557771.75,17-OCT-2009,
NTPC,EQ,215.5,217.35,212.5,213.6,213,214.95,488487,104600062.15,17-OCT-2009,
NUCHEM,EQ,7,7,6.55,6.65,6.95,6.7,2752,18608.2,17-OCT-2009,
NUCLEUS,EQ,108.2,108.45,107.3,107.8,107.9,107,21296,2296020.85,17-OCT-2009,
NUMERICPW,EQ,267,274.1,267,272.3,274,268.15,3063,833197,17-OCT-2009,
NUTEK,EQ,98.55,98.55,93.5,95.25,97,93.9,19705,1884170.75,17-OCT-2009,
OCL,EQ,125.9,128,124.15,126.95,127.9,123.1,20652,2607891.3,17-OCT-2009,
OCTAV,EQ,19.3,21.1,19.3,20.8,21,20.15,2571,53599.7,17-OCT-2009,
OFSS,EQ,2135,2200,2135,2165.65,2165,2158,14676,31794890.95,17-OCT-2009,
OIL,EQ,1240,1240,1180,1189.8,1189.1,1191,35143,41894953.4,17-OCT-2009,
OILCOUNTUB,EQ,88.75,89.9,87.1,88.9,89,87.15,44873,3974882.85,17-OCT-2009,
OISL,EQ,19.6,19.75,19.5,19.65,19.5,19.6,3591,70418,17-OCT-2009,
OMAXAUTO,EQ,52,54.2,51.2,53.4,53.15,53.4,32118,1709906.8,17-OCT-2009,
OMAXE,EQ,125,126.45,123.8,124.7,123.8,124.9,52348,6551769.75,17-OCT-2009,
OMNITECH,EQ,144.4,144.4,138.15,139.35,138.35,138.95,32953,4626077.6,17-OCT-2009,
ONGC,EQ,1250,1255,1230,1240.75,1230.3,1245.9,116888,145758423.1,17-OCT-2009,
ONMOBILE,EQ,434,442,430,438.05,438.1,433.1,23581,10316123.5,17-OCT-2009,
ONWARDTEC,EQ,21.6,21.85,20.6,21.1,21.1,21.15,4361,92002.9,17-OCT-2009,
OPTOCIRCUI,EQ,213.45,215.9,213,213.4,213.4,211.85,222845,47707115.3,17-OCT-2009,
ORBITCORP,EQ,271.1,274,269,271.75,269.5,271.05,146016,39692992.65,17-OCT-2009,
ORCHIDCHEM,EQ,182.4,183.8,177.7,178.85,178,182.15,696380,125314763.75,17-OCT-2009,
ORGINFO,EQ,11.2,11.55,10.65,11.3,11.25,11.2,3848,43193.7,17-OCT-2009,
ORIENTABRA,EQ,22.4,22.4,21.6,22,21.6,22.05,28658,630863.6,17-OCT-2009,
ORIENTBANK,EQ,272.7,273.9,269.15,270.9,269.25,273.9,108020,29351108.9,17-OCT-2009,
ORIENTCERA,BE,50,51.6,50,50.9,51.6,49.15,230,11708,17-OCT-2009,
ORIENTHOT,EQ,252,252,241.1,246.5,241.1,243.75,6586,1635856.95,17-OCT-2009,
ORIENTPPR,EQ,51.75,54,51.15,53.25,53.35,50.45,300376,15851834.2,17-OCT-2009,
ORIENTPRES,EQ,34.9,34.9,32.5,32.5,32.5,33,201,7012.5,17-OCT-2009,
OTL,EQ,14.3,14.3,13.9,14.1,14,14.25,16143,227224.85,17-OCT-2009,
OUDHSUG,EQ,75.8,75.8,72.5,73.65,73.95,72.8,19138,1412792.2,17-OCT-2009,
PAEL,EQ,27.25,28.5,27.1,28.45,28.45,27.75,639,17832.55,17-OCT-2009,
PAGEIND,EQ,652,665,651,652.95,653,638,111,72476.5,17-OCT-2009,
PANACEABIO,EQ,182.95,182.95,175.1,177.4,176,178.1,10090,1795361,17-OCT-2009,
PANORAMUNI,EQ,244,248,232.25,240.9,247.65,240.15,27201,6572427.1,17-OCT-2009,
PANTALOONR,EQ,339.95,344.5,337,340.5,339.1,340.75,42397,14484819.55,17-OCT-2009,
PAPERPROD,EQ,64.1,66.9,64.1,65.35,65.95,65.15,5070,333412.75,17-OCT-2009,
PARACABLES,EQ,12.3,12.4,11.9,12.15,12,11.9,39758,483041.55,17-OCT-2009,
PARAL,EQ,108.3,113.7,108.3,110.85,110.5,107.25,7015,782135.5,17-OCT-2009,
PAREKHPLAT,EQ,5.7,5.7,5.4,5.55,5.65,5.6,4156,23165.65,17-OCT-2009,
PARSVNATH,EQ,139.25,139.25,135.15,136.5,135.9,138.6,195414,26831195.9,17-OCT-2009,
PATELENG,EQ,493.7,496.1,489.95,491.85,490.8,488.15,161271,79455619.65,17-OCT-2009,
PATINTLOG,EQ,28.5,28.5,27.05,28,28.1,27.9,801,22348.5,17-OCT-2009,
PATNI,EQ,434.8,440.6,433.15,435.2,433.55,432.45,179778,78546246.65,17-OCT-2009,
PATSPINLTD,EQ,7,7,7,7,7,7,525,3675,17-OCT-2009,
PBAINFRA,EQ,76.3,76.3,73,75.3,75,75.1,10560,795301.75,17-OCT-2009,
PDUMJEPULP,EQ,19.6,19.6,18.25,18.3,18.35,18.6,5401,98584.6,17-OCT-2009,
PEARLPOLY,EQ,10.5,11.5,10.5,11.5,11.5,11,2700,29575,17-OCT-2009,
PENINLAND,EQ,95,97.35,94.8,95.3,94.9,94.6,167664,16096549.7,17-OCT-2009,
PEPL,EQ,4.2,4.2,4.2,4.2,4.2,4.4,36,151.2,17-OCT-2009,
PETRONENGG,EQ,211.25,215,207.25,210.45,210.35,211.05,47236,9982810.25,17-OCT-2009,
PETRONET,EQ,77,77,75.95,76.1,76.1,75.85,481939,36763800.05,17-OCT-2009,
PFC,EQ,239,239.8,232.5,234.15,233,236.8,35258,8288404.9,17-OCT-2009,
PFIZER,EQ,909.95,918,903,911.15,913,901.7,2359,2146723.4,17-OCT-2009,
PFOCUS,EQ,214,214,205,209.75,210.5,207.9,1895,397429.3,17-OCT-2009,
PGHH,EQ,1535,1545,1526,1538.35,1540,1546.7,343,527198.4,17-OCT-2009,
PHILIPCARB,BE,166,176.95,166,175.4,176,173.15,3420,598459.3,17-OCT-2009,
PHOENIXLTD,EQ,178,180.9,176,179.4,178,172.75,45323,8116046.35,17-OCT-2009,
PIDILITIND,EQ,152.45,159,152.45,156.4,156.4,155.5,20140,3162483.15,17-OCT-2009,
PIONEEREMB,EQ,20.55,20.55,19.9,20.4,20.55,19.55,2317,47239.85,17-OCT-2009,
PIPAVAVYD,EQ,57.75,57.75,56.5,57,57.05,56.95,809810,46193726.8,17-OCT-2009,
PIRGLASS,BE,44.55,44.55,44.55,44.55,44.55,42.4,1233,54930.15,17-OCT-2009,
PIRHEALTH,EQ,395.05,396,390.25,393.5,390.25,394.95,5980,2356326.25,17-OCT-2009,
PIRLIFE,BE,89.6,90.6,84.1,87.85,86.3,87.25,4670,411399.5,17-OCT-2009,
PITTILAM,EQ,37,37,36,36.6,37,36.75,5157,189199.55,17-OCT-2009,
PLASTIBLEN,EQ,131,131,131,131,131,129.5,8,1048,17-OCT-2009,
PLETHICO,EQ,280,281.95,273.25,277.3,278,273.55,4571,1267669.95,17-OCT-2009,
PNB,EQ,873.25,875,864.05,866.9,864.2,866.15,110538,96205090.25,17-OCT-2009,
PNBGILTS,EQ,27.4,27.8,27,27.5,27.25,27.4,37356,1024062.1,17-OCT-2009,
PNC,EQ,28.9,29.1,28.4,28.75,29.1,28.4,12471,358298.6,17-OCT-2009,
POCHIRAJU,EQ,17.3,17.9,17.3,17.8,17.85,17.2,11637,206513.85,17-OCT-2009,
POLARIND,EQ,4.4,4.5,4.15,4.45,4.45,4.35,2888,12845.55,17-OCT-2009,
POLARIS,EQ,150,150,147,147.95,147.5,148.1,94551,14020480.65,17-OCT-2009,
POLYPLEX,EQ,180.1,190.05,180.1,187.95,185.9,183.35,4414,828684.95,17-OCT-2009,
PONNIERODE,EQ,89,93,89,92.2,92,89.6,11447,1055419.05,17-OCT-2009,
POWERGRID,EQ,112.1,113.5,111.5,111.8,111.5,112,478527,53639110.85,17-OCT-2009,
PPAP,EQ,55.4,60.25,55.4,59.95,59.1,58.3,3612,215151.3,17-OCT-2009,
PRAENG,EQ,33.55,34.5,33.55,34.15,34.25,33.55,58117,1980375.45,17-OCT-2009,
PRAJIND,EQ,104.45,104.45,103.2,103.6,103.3,103.45,873466,90676265.65,17-OCT-2009,
PRAKASH,EQ,153.8,153.9,152,152.75,152.5,152.9,82547,12624315,17-OCT-2009,
PRATIBHA,EQ,220,224,219,222.5,223,218.65,10112,2247881.9,17-OCT-2009,
PRECOT,EQ,68,68,68,68,68,69,100,6800,17-OCT-2009,
PRECWIRE,BE,66.9,68.85,66.6,68.55,68.85,65.55,5660,387913.6,17-OCT-2009,
PREMIER,EQ,147,152.8,147,149.65,149.7,149.75,22374,3354342.3,17-OCT-2009,
PRETAILDVR,EQ,221,243,221,238.45,228.3,231.9,747,178060.8,17-OCT-2009,
PRICOL,EQ,12.1,12.1,11.1,11.65,11.5,11.15,71317,819973.05,17-OCT-2009,
PRIMESECU,EQ,35.3,39.4,35.3,38.6,37.7,37.5,11448,437286.65,17-OCT-2009,
PRISMCEM,EQ,48.75,50.15,48.6,49.95,50,48.2,365292,18158755.95,17-OCT-2009,
PRITHVI,EQ,75.5,75.5,72.5,74.8,74.95,74.1,23149,1733435.75,17-OCT-2009,
PROVOGUE,EQ,66.45,67.4,66.15,66.9,67,65.5,158137,10580953.25,17-OCT-2009,
PSL,EQ,167,170,164.6,166.75,167,163.7,41416,6896012.85,17-OCT-2009,
PSTL,EQ,25.1,26,25.1,25.75,25.75,25.55,51740,1333569.8,17-OCT-2009,
PSUBNKBEES,EQ,370,370,363.1,365.07,366,364.97,400,146593.1,17-OCT-2009,
PTC,EQ,103,107,102.6,103.4,103.1,103.8,519041,53778328,17-OCT-2009,
PTL,EQ,18,18.75,18,18.3,18.5,17.9,14611,270465.75,17-OCT-2009,
PUNJABCHEM,EQ,157.1,164.5,156.7,161.1,160.7,155.5,21997,3532974.25,17-OCT-2009,
PUNJLLOYD,EQ,289.85,293,286.3,289.8,288.25,287.75,576296,167412183.2,17-OCT-2009,
PURVA,EQ,119,120,118,118.65,118.2,118.3,27262,3235927.35,17-OCT-2009,
PVP,EQ,45.4,45.4,45.4,45.4,45.4,43.2,226425,10279695,17-OCT-2009,
PVR,EQ,146.5,146.5,141.3,143.4,142.55,144.95,14623,2106246.85,17-OCT-2009,
QGOLDHALF,EQ,790,790,780,782.07,781.99,777,882,689949.81,17-OCT-2009,
QNIFTY,EQ,511,515,511,514.23,515,512,49,25193,17-OCT-2009,
QUINTEGRA,BE,13.1,13.1,12.3,12.6,12.3,12.45,9380,120651.6,17-OCT-2009,
RADAAN,EQ,3.7,3.7,3.55,3.6,3.6,3.65,2880,10294.85,17-OCT-2009,
RADICO,EQ,112.9,114.7,112.5,113.65,113.45,111.75,29521,3362484.45,17-OCT-2009,
RAINCOM,EQ,182.6,184.8,179,182,180.65,178.85,17121,3124262.9,17-OCT-2009,
RAJESHEXPO,EQ,82.8,83.05,80.1,81.25,80.6,82.2,724095,59358203,17-OCT-2009,
RAJOIL,EQ,74.2,74.75,73.1,73.9,73.6,73.65,27698,2048498.5,17-OCT-2009,
RAJRAYON,BE,9.3,9.3,9.3,9.3,9.3,9.3,900,8370,17-OCT-2009,
RAJSREESUG,EQ,92.35,93.3,91.5,92.9,93,92.2,4952,458633.35,17-OCT-2009,
RAJTV,BE,64,65.5,63.1,64.55,64.95,63.35,5395,346496.05,17-OCT-2009,
RAJVIR,EQ,60.05,60.05,60.05,60.05,60.05,62.1,23,1381.15,17-OCT-2009,
RALLIS,EQ,980,1014.85,980,995.1,993,974.95,14701,14637754.65,17-OCT-2009,
RAMANEWS,EQ,17.65,18.2,17,17.85,18.2,17.7,6897,122653.55,17-OCT-2009,
RAMCOIND,BE,55.5,56,53,55.55,55.4,54.25,6353,350245.4,17-OCT-2009,
RAMCOSYS,EQ,127.85,127.85,117.5,124.35,121.9,122.6,1201,147815.4,17-OCT-2009,
RAMSARUP,BE,95,95,88.5,90.65,89.25,91.85,3776,344396.7,17-OCT-2009,
RANASUG,BE,13.8,14.25,13.65,14,13.9,13.75,64055,893402.75,17-OCT-2009,
RANBAXY,EQ,396.65,396.65,389.75,391.65,390.7,390.75,261950,102897334.2,17-OCT-2009,
RANEENGINE,EQ,106,116.8,106,109.6,109.6,116.25,120,13332,17-OCT-2009,
RANEHOLDIN,EQ,111.3,116.95,111.25,114.9,116.05,113.4,1874,214500,17-OCT-2009,
RATNAMANI,EQ,100,102,96,101.4,101.75,99.95,21548,2182102.2,17-OCT-2009,
RAYMOND,EQ,200,200.95,197.3,198.65,197.65,197.3,34350,6828765.15,17-OCT-2009,
RBL,BE,86.5,86.5,86.5,86.5,86.5,90.95,25,2162.5,17-OCT-2009,
RCF,EQ,74.95,75.85,74,75.25,74.35,73.5,1326003,99693652.35,17-OCT-2009,
RCOM,EQ,237.55,239.5,235,238.35,239.25,234.15,3588094,852497182,17-OCT-2009,
RECLTD,EQ,214.05,214.05,210.1,211.5,211.2,211.95,91836,19486472.05,17-OCT-2009,
REDINGTON,EQ,260,262,251.15,258.45,260.1,250.05,22733,5853440.8,17-OCT-2009,
REGENCERAM,BE,8.75,8.75,8.75,8.75,8.75,8.85,40,350,17-OCT-2009,
REIAGROLTD,EQ,49.05,50.9,49.05,50.3,49.9,48.9,383144,19207221.6,17-OCT-2009,
REISIXTEN,EQ,950,950,855,899.55,898,879.95,1033,929774.55,17-OCT-2009,
RELBANK,EQ,920,1087.97,858.5,998.65,1000,916.28,359,354179.44,17-OCT-2009,
RELCAPITAL,EQ,945,946.8,927.65,937.6,930,941.8,519357,488433831.05,17-OCT-2009,
RELGOLD,EQ,1521,1786,1520,1531.35,1533.84,1518.29,4053,6227806.19,17-OCT-2009,
RELIANCE,EQ,2285.3,2285.3,2211.3,2225.2,2216,2218.75,740522,1650666470.85,17-OCT-2009,
RELIGARE,EQ,390,409,386.5,403.1,404.75,386.2,30316,12183841.8,17-OCT-2009,
RELINFRA,EQ,1317.65,1317.65,1287.55,1298.8,1292,1296.4,248490,323171089.8,17-OCT-2009,
RENUKA,EQ,209,213,208,211.35,211.3,207.75,1047255,220947048.35,17-OCT-2009,
REPRO,EQ,98.9,98.9,94,96.1,95.6,95.9,3709,358374.8,17-OCT-2009,
RESURGERE,EQ,99.8,99.9,98,99.6,99.5,97.65,37092,3686796.5,17-OCT-2009,
REVATHI,EQ,652,652,625,644.35,648,644.55,538,343129,17-OCT-2009,
RICOAUTO,BE,24.5,25.5,24.5,25.35,25.35,24.95,38983,986891.6,17-OCT-2009,
RIIL,EQ,1046.8,1048.3,1035.15,1041.7,1042,1040,46865,48912064.5,17-OCT-2009,
RJL,EQ,48,48.7,48,48.3,48.3,47.95,2519,121583.2,17-OCT-2009,
RKFORGE,EQ,84,89.5,84,89.4,89.5,81.35,9320,830010.65,17-OCT-2009,
RMCL,EQ,16.25,17,16.25,16.85,16.9,16.15,3406,57235.95,17-OCT-2009,
RML,BE,54.7,54.7,53.3,53.95,53.3,53.05,1202,64860.45,17-OCT-2009,
RNRL,EQ,85.55,87.4,85.55,86.85,86.65,86.8,2224446,193428339.75,17-OCT-2009,
ROHITFERRO,BE,42.05,44,42.05,42.85,42.4,42.15,13156,562666.35,17-OCT-2009,
ROHLTD,EQ,79.25,80.1,78.35,79.35,79,78.25,88979,7044292.6,17-OCT-2009,
ROLTA,EQ,194,195.8,191.9,193.6,192.6,191.75,696171,135054681.1,17-OCT-2009,
ROMAN,BE,54,57.95,54,56,55.5,55.15,817,45937,17-OCT-2009,
RPGCABLES,EQ,27.1,27.6,27.1,27.5,27.6,26.25,55646,1530864.1,17-OCT-2009,
RPGLIFE,EQ,55,55,55,55,55,52.35,11143,612865,17-OCT-2009,
RPOWER,EQ,163.5,164.8,163.2,163.5,163.6,163.45,521583,85355789.95,17-OCT-2009,
RSSOFTWARE,EQ,59.8,59.8,54.75,55.7,55.55,56.95,31849,1788692.45,17-OCT-2009,
RSWM,EQ,80,80.5,79,79.95,79.5,79.8,1442,115296.45,17-OCT-2009,
RSYSTEMS,EQ,84.25,85.4,84,84.3,84.65,83.75,2665,225195.25,17-OCT-2009,
RUBYMILLS,EQ,900,900,822.15,858.2,857,851.35,119,102716.1,17-OCT-2009,
RUCHINFRA,EQ,62.5,64.6,61.5,63.6,63,63.05,6137,386959.75,17-OCT-2009,
RUCHIRA,EQ,8.5,8.6,8.3,8.5,8.3,8.5,2440,20759.5,17-OCT-2009,
RUCHISOYA,EQ,96.4,97.95,95.4,96.6,95.4,95.05,300066,29091828.35,17-OCT-2009,
SABERORGAN,EQ,43.75,44.75,43.1,44.35,44.5,41.15,185034,8181253.1,17-OCT-2009,
SABTN,EQ,27.75,27.75,26.55,27,27.3,27.35,6881,185890.2,17-OCT-2009,
SADBHAV,EQ,954,978.95,930,956.55,969,927.8,572,542760.9,17-OCT-2009,
SAGCEM,EQ,188.75,198.85,188.05,188.25,197.95,188.95,104,20109.2,17-OCT-2009,
SAHPETRO,BE,23.25,24,22.25,23.9,24,23.25,4015,95353,17-OCT-2009,
SAIL,EQ,186,189.45,184.2,187.2,188.4,185.5,2247624,419669591.35,17-OCT-2009,
SAKHTISUG,BE,94,95,92,93.65,92.6,91.75,53476,5003525.95,17-OCT-2009,
SAKSOFT,EQ,97,97,94,97,97,92.35,32545,3154183,17-OCT-2009,
SAKUMA,EQ,12.15,13.2,12.15,12.85,12.85,12.95,8707,112037.6,17-OCT-2009,
SALORAINTL,EQ,44.6,47.45,44.6,46.6,46.35,46.45,1017,47206.05,17-OCT-2009,
SALSTEEL,EQ,11.35,11.35,10.3,10.9,10.95,10.35,82841,899564.6,17-OCT-2009,
SAMBHAAV,BE,2.7,2.75,2.7,2.7,2.7,2.6,1300,3525,17-OCT-2009,
SAMTEL,EQ,18.8,19.15,18.6,18.95,18.85,18.4,40762,771052.6,17-OCT-2009,
SANDESH,EQ,187.1,189.65,186,186.75,188.8,189.8,280,52320,17-OCT-2009,
SANGAMIND,EQ,30.85,30.85,28,29.3,29.9,28.65,4767,139077.75,17-OCT-2009,
SANGHIIND,EQ,30.25,31,30.25,30.8,30.9,30.2,8821,271425.45,17-OCT-2009,
SANGHIPOLY,EQ,3.95,3.95,3.75,3.95,3.95,3.75,109125,430703.9,17-OCT-2009,
SANGHVIMOV,EQ,188.8,188.8,180.15,182.85,182.4,180.1,6053,1109702.25,17-OCT-2009,
SANWARIA,EQ,55.2,58.7,54.5,55.4,55.4,55.85,2210,122236,17-OCT-2009,
SAPL,EQ,14.35,14.5,14.1,14.3,14.4,13.95,34532,493207.8,17-OCT-2009,
SAREGAMA,EQ,75,78,75,76.25,76.45,74.85,6522,497242.4,17-OCT-2009,
SARLAPOLY,EQ,59.9,60.75,59.9,60.45,60.05,59.55,780,46918.5,17-OCT-2009,
SASKEN,EQ,154.95,156.45,154.95,155.65,155.1,155.1,36660,5710413.85,17-OCT-2009,
SATHAISPAT,EQ,33.25,33.6,32.7,33.3,33.45,32.5,11614,385503.25,17-OCT-2009,
SATYAMCOMP,EQ,116.2,116.2,114.55,115.2,114.8,115.15,1876015,216332457.25,17-OCT-2009,
SB&TINTL,BE,12.15,12.15,12.15,12.15,12.15,11.55,12064,146577.6,17-OCT-2009,
SBBJ,EQ,502,514.5,501,511.35,509.15,501.1,5183,2649482.9,17-OCT-2009,
SBIGETS,EQ,1620,1620,1592.5,1601.4,1600,1586.65,1267,2033667.75,17-OCT-2009,
SBIN,EQ,2500,2500,2439.2,2462.45,2442.75,2446.35,793255,1958677410.05,17-OCT-2009,
SBT,EQ,589,590,580.15,582.3,582.25,580.3,6823,3978091.5,17-OCT-2009,
SCI,EQ,142,142.3,141,141.3,141.05,140.9,47617,6733651.35,17-OCT-2009,
SEAMECLTD,BE,190,193,186.05,187.65,188,187.8,10989,2073740.15,17-OCT-2009,
SEINVEST,EQ,213,219.8,213,216.1,215.25,213,1214,265514.45,17-OCT-2009,
SEJALGLASS,BE,54,54.6,53,54.25,54,53,4764,257736.35,17-OCT-2009,
SELAN,EQ,340,360,337.5,350.85,353.9,337.75,145807,50989882.65,17-OCT-2009,
SELMCL,EQ,71.9,71.9,69.4,70,69.85,68.95,48709,3412249.2,17-OCT-2009,
SESAGOA,EQ,355.15,360.9,352.6,358.05,357.5,354.7,2598260,930646533.95,17-OCT-2009,
SESHAPAPER,EQ,161,161,134.15,138.8,141.7,138.05,572,79751.65,17-OCT-2009,
SGL,EQ,8.6,9,8.6,9,9,8.65,2550,22930,17-OCT-2009,
SHAHALLOYS,EQ,29.45,29.45,26.15,26.75,27.5,27,852,22690.15,17-OCT-2009,
SHANTIGEAR,EQ,51,53,50.9,52.55,52.05,50.4,226196,11802797.2,17-OCT-2009,
SHARIABEES,EQ,137,137,137,137,137,118,57,7809,17-OCT-2009,
SHARRESLTD,BE,93.9,94.5,91.3,93.6,92,90,1385,129662.25,17-OCT-2009,
SHASUNCHEM,EQ,33,33.15,31.5,32.65,33,32.55,44230,1441247.35,17-OCT-2009,
SHIV-VANI,EQ,374,374.4,368.1,370.5,371,370,88257,32804059.7,17-OCT-2009,
SHIVAMAUTO,EQ,78.7,79.2,78,78.85,78.45,77,6186,487476.95,17-OCT-2009,
SHIVTEX,EQ,22.85,22.85,22.85,22.85,22.85,22.8,100,2285,17-OCT-2009,
SHLAKSHMI,EQ,95,98,94,94.65,94.5,94.95,22162,2105191.6,17-OCT-2009,
SHOPERSTOP,EQ,298,298,288.05,289.9,289.1,287.9,2748,800922.85,17-OCT-2009,
SHPRE,EQ,24.2,27.35,22.8,26.75,26.7,23.8,1052965,27522964,17-OCT-2009,
SHREEASHTA,EQ,60.45,61,59.5,59.9,60,59.85,306135,18421755.25,17-OCT-2009,
SHREECEM,EQ,1595,1600.05,1572.15,1598.5,1592.3,1580.25,1201,1918653.2,17-OCT-2009,
SHREERAMA,EQ,6.6,6.6,6.3,6.45,6.3,6.35,4751,30856.3,17-OCT-2009,
SHRENUJ,EQ,33,33,31.25,31.75,31.75,31.6,15817,502762.35,17-OCT-2009,
SHREYANIND,EQ,29.1,31.75,29.1,31.2,30.7,31.05,510,15386,17-OCT-2009,
SHREYAS,EQ,37.5,38,37,37.25,37.5,38.2,7079,264460.5,17-OCT-2009,
SHRIRAMCIT,EQ,395,414.8,373.5,402.8,400,388.55,1091,437329.7,17-OCT-2009,
SHRIRAMEPC,EQ,202.7,226,197.25,218.2,220,195,49417,10748508.8,17-OCT-2009,
SHYAMTEL,EQ,71.85,71.85,70.25,70.7,70.5,69.4,4188,297928.85,17-OCT-2009,
SICAGEN,EQ,12.55,12.65,12.4,12.65,12.65,12.05,31793,400064.65,17-OCT-2009,
SICAL,EQ,62.45,65,60.1,64.2,64.85,61.9,119641,7660534.15,17-OCT-2009,
SIEMENS,EQ,605,605,583.2,592.8,590.1,591.65,58397,34669845.95,17-OCT-2009,
SIL,EQ,31,31.45,30.4,31.45,31.45,29.95,350407,10953292.8,17-OCT-2009,
SILINV,EQ,78,78,78,78,78,77.05,1,78,17-OCT-2009,
SIMBHSUGAR,BE,73,74.85,70.25,73.5,74,71.25,22107,1611829,17-OCT-2009,
SIMPLEX,EQ,202.45,202.45,188,202.45,202.45,192.8,15158,3055299.1,17-OCT-2009,
SIMPLEXINF,EQ,540,540,527,529.65,527.1,532.35,617,327636.05,17-OCT-2009,
SINTEX,EQ,250.8,253,248,250.85,248.05,248.7,69431,17460000.85,17-OCT-2009,
SIRPAPER,EQ,56.65,56.65,54.2,55.95,55.7,54.4,1789,99873.6,17-OCT-2009,
SITASHREE,BE,10,10.2,9.4,10,10.1,9.85,6869,68021.5,17-OCT-2009,
SIYSIL,EQ,115.15,118.8,115.15,118.8,118.8,116.5,60,6945.5,17-OCT-2009,
SKFINDIA,EQ,290.05,295.9,278.15,290.8,285.5,290.05,14978,4302562.95,17-OCT-2009,
SKMEGGPROD,EQ,18.2,18.45,17.55,18.2,18.35,17.7,8093,146325.55,17-OCT-2009,
SKUMARSYNF,EQ,44.75,44.75,44.05,44.35,44.5,44.3,275719,12248175.25,17-OCT-2009,
SMARTLINK,EQ,42.2,44.5,42.2,43.4,43.25,42.15,5313,230026.65,17-OCT-2009,
SMSPHARMA,EQ,159.9,159.9,155.85,157.7,157.85,156.6,629,99144.4,17-OCT-2009,
SOBHA,EQ,262.8,265,262,264.05,263.95,260.5,80848,21323124.15,17-OCT-2009,
SOFTPRO,EQ,263,267,263,264.5,264,262.5,309,81681,17-OCT-2009,
SOLARINDS,EQ,384.8,400,372.95,391.3,390,361.4,8724,3408302.35,17-OCT-2009,
SOLEMS,BE,46.75,46.75,46.75,46.75,46.75,46.6,100,4675,17-OCT-2009,
SOMANYCERA,BE,112.5,118.15,112.5,118.05,118,112.5,54,6086.15,17-OCT-2009,
SOMATEX,EQ,10.65,10.7,10.35,10.6,10.65,10.25,26159,276498.7,17-OCT-2009,
SONASTEER,BE,16.8,17.15,16.75,17.1,17.15,16.3,120277,2054279.25,17-OCT-2009,
SONATSOFTW,EQ,37,37.7,37,37.2,37.3,37,89578,3337305.25,17-OCT-2009,
SOTL,EQ,257.1,267,257.1,258.15,258.5,264.75,26,6712.55,17-OCT-2009,
SOUTHBANK,EQ,145.8,149.3,144.1,147.6,148,143,461961,68067843.2,17-OCT-2009,
SPARC,EQ,89.7,92,89.7,91.5,91.35,89.65,216049,19732344.7,17-OCT-2009,
SPENTEX,EQ,10.1,10.3,9.6,10,10.3,10.1,6677,66235.9,17-OCT-2009,
SPIC,BE,13.75,14.1,13.15,13.55,13.5,13.4,43870,596034.75,17-OCT-2009,
SPICEMOBIL,EQ,17.65,18.1,17.6,17.9,17.7,17.7,12494,222892.4,17-OCT-2009,
SPICETELE,EQ,66.5,68,66.5,66.95,67.15,66.2,45657,3061375.55,17-OCT-2009,
SPLIL,EQ,9,9.55,9,9.45,9.5,9.15,249,2347.45,17-OCT-2009,
SREINTFIN,EQ,84.25,84.25,83.05,83.45,83.05,83.2,228909,19137667.35,17-OCT-2009,
SRF,EQ,188.5,193,188.1,191.6,190.35,187.55,153440,29347144.9,17-OCT-2009,
SRGINFOTEC,EQ,0.9,0.95,0.85,0.9,0.9,0.85,28975,26312.5,17-OCT-2009,
SRHHYPOLTD,EQ,37,39.45,36.85,37.1,37.1,38.75,2020,74978.85,17-OCT-2009,
SRTRANSFIN,EQ,409,410,391.1,401.3,400.6,400.4,9044,3637199.6,17-OCT-2009,
SRTRANSFIN,N2,1085,1089,1085,1086.35,1089,1079.95,100,108635,17-OCT-2009,
SRTRANSFIN,N3,1092.5,1100,1092.5,1096.24,1100,1091.63,169,184984.5,17-OCT-2009,
SSWL,BE,96.5,96.5,87.55,94.25,93.2,92,719,67895.7,17-OCT-2009,
STAR,EQ,170.95,176.3,170.15,175.5,176,169.4,240008,41886603.85,17-OCT-2009,
STARPAPER,EQ,30.1,31,30.1,30.65,30.1,30.3,1900,58132.5,17-OCT-2009,
STCINDIA,EQ,343,343,339.05,340.65,339.3,339.05,17385,5925181.95,17-OCT-2009,
STEELTUBES,EQ,2.25,2.25,2.1,2.2,2.25,2.15,2760,6145,17-OCT-2009,
STER,EQ,830,848,825,844.3,840.35,820.45,855582,720449698.7,17-OCT-2009,
STERLINBIO,EQ,114.5,114.5,112.6,113.35,113.4,112.6,34459,3904281.7,17-OCT-2009,
STERTOOLS,EQ,48,51.4,46.8,49.4,51.4,46.5,6200,305678.45,17-OCT-2009,
STRTECH,EQ,314.3,319.9,313,316.15,316.15,307.6,83187,26326821.4,17-OCT-2009,
SUBEX,BE,78.95,79.7,76.55,78.75,79.65,77.15,17691,1391152.05,17-OCT-2009,
SUBHASPROJ,EQ,164.95,165.95,161.55,165,165.9,164.35,24666,4059898.2,17-OCT-2009,
SUBROS,EQ,47.5,47.9,46.15,46.6,46.3,47.35,60373,2838859.85,17-OCT-2009,
SUDARSCHEM,BE,259,259,245,245,245,254.45,267,68915,17-OCT-2009,
